Id,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,SalePrice,School
2632,RL,10205,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,141.0,925.0,GasA,TA,Y,SBrkr,999,0,999,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1962.0,Unf,1.0,300.0,TA,TA,Y,150,72,5,2006,134500,Sawyer
1835,FV,4379,IR1,Lvl,FR2,Gtl,Somerst,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,851.0,Unf,527.0,1378.0,GasA,Ex,Y,SBrkr,1378,0,1378,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2004.0,Fin,2.0,540.0,TA,TA,Y,160,56,7,2007,214000,Fellows/HS
2675,RM,7800,Reg,Lvl,Inside,Gtl,OldTown,Artery,2fmCon,1.5Fin,5,7,1939,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,Mn,Rec,507.0,Unf,286.0,793.0,GasA,TA,Y,SBrkr,793,325,1118,1.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,1939.0,Unf,2.0,410.0,TA,TA,Y,0,0,5,2006,119900,Meeke
1963,RL,7000,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1960,2002,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,588.0,Unf,422.0,1010.0,GasA,Ex,Y,SBrkr,1134,0,1134,0.0,0.0,1,0,2,1,TA,6,Typ,0,Attchd,1960.0,RFn,1.0,254.0,TA,TA,Y,0,16,4,2007,135000,Sawyer
1352,RL,13053,Reg,Bnk,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,833.0,833.0,GasA,Gd,Y,SBrkr,1053,795,1848,0.0,0.0,1,1,4,1,Gd,8,Typ,1,Detchd,1922.0,Unf,2.0,370.0,TA,TA,N,0,0,6,2008,207000,Meeke
1519,RL,8400,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,758.0,1181.0,GasA,Fa,Y,SBrkr,1390,304,1694,0.0,0.0,2,0,4,1,TA,7,Typ,1,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342,0,6,2008,136500,Uni
1305,RM,6000,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,4,7,1954,2000,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,901.0,901.0,GasA,Ex,Y,SBrkr,901,0,901,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0,0,8,2008,107900,Meeke
2014,RM,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,LwQ,52.0,Unf,809.0,861.0,GasA,Gd,Y,SBrkr,861,548,1409,1.0,0.0,1,1,3,1,TA,6,Typ,1,Detchd,1968.0,Unf,2.0,528.0,TA,TA,Y,225,0,3,2007,126000,Meeke
1052,RL,12474,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,10,5,2007,2008,Gable,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,1280.0,Unf,402.0,1682.0,GasA,Ex,Y,SBrkr,1742,590,2332,1.0,0.0,2,1,3,1,Ex,9,Typ,1,BuiltIn,2008.0,Fin,3.0,846.0,TA,TA,Y,196,134,8,2008,426000,Fellows/HS
622,RL,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1950,2007,Gable,MetalSd,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,607.0,Unf,506.0,1113.0,GasA,Gd,Y,SBrkr,1113,0,1113,0.0,0.0,1,0,3,1,Gd,5,Typ,1,Attchd,1950.0,Unf,1.0,264.0,TA,TA,Y,0,80,7,2009,147000,Sawyer
913,RL,8574,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,8,1916,2000,Gable,Stucco,Stucco,None,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,816.0,816.0,GasA,Ex,Y,SBrkr,1232,0,1232,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Detchd,1916.0,Unf,2.0,440.0,TA,TA,Y,0,0,10,2009,147500,Meeke
1058,RL,14418,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,1375.0,Unf,575.0,1950.0,GasA,Ex,Y,SBrkr,1950,0,1950,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,2007.0,Fin,3.0,706.0,TA,TA,Y,156,207,5,2008,383000,Fellows/HS
2348,RL,10400,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,7,5,1988,1988,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,916.0,1845.0,GasA,Gd,Y,SBrkr,1872,0,1872,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,1988.0,Fin,2.0,604.0,TA,TA,Y,197,39,6,2006,241500,Fellows/HS
1527,RL,15564,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,Wd Sdng,Wd Shng,None,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,676.0,676.0,GasA,Ex,Y,SBrkr,676,588,1264,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,424,0,1,2008,147500,Meeke
1011,RL,13543,IR1,HLS,Corner,Gtl,StoneBr,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,16.0,Unf,1152.0,1168.0,GasA,Ex,Y,SBrkr,1168,1332,2500,0.0,0.0,3,1,5,1,Ex,9,Typ,1,BuiltIn,2005.0,Fin,3.0,683.0,TA,TA,Y,192,32,7,2008,355000,Fellows/HS
209,RL,24090,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,2Story,7,7,1940,1950,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,1032.0,1032.0,GasA,Ex,Y,SBrkr,1207,1196,2403,0.0,0.0,2,0,4,1,TA,10,Typ,2,Attchd,1940.0,Unf,1.0,349.0,TA,TA,Y,56,0,6,2010,244400,Sawyer
619,RL,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1953,1953,Hip,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,GLQ,1285.0,Unf,131.0,1416.0,GasA,TA,Y,SBrkr,1644,0,1644,1.0,0.0,1,0,3,1,TA,7,Typ,2,Attchd,1953.0,Fin,2.0,418.0,TA,TA,Y,110,0,10,2009,167000,Sawyer
2150,RL,8158,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,860.0,860.0,GasA,Ex,Y,SBrkr,860,869,1729,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2002.0,Fin,2.0,542.0,TA,TA,Y,386,63,8,2007,200000,Edwards/Jr_H
2704,RL,5220,IR1,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1Story,5,3,1936,1950,Gable,Wd Sdng,Wd Shng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,830.0,830.0,GasA,Gd,Y,SBrkr,879,0,879,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1936.0,Unf,1.0,180.0,TA,TA,P,0,108,1,2006,80000,Uni
2839,RL,8172,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,7,1955,1990,Hip,WdShing,Plywood,None,TA,TA,CBlock,TA,TA,No,Rec,167.0,Unf,697.0,864.0,GasA,TA,Y,SBrkr,864,0,864,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1957.0,Unf,2.0,572.0,TA,TA,N,0,0,4,2006,115000,Edwards/Jr_H
1242,RL,9000,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,LwQ,616.0,Unf,580.0,1196.0,GasA,Gd,Y,FuseA,1196,0,1196,1.0,0.0,1,0,2,1,TA,6,Typ,1,Attchd,1956.0,RFn,1.0,297.0,TA,TA,Y,0,44,5,2008,139000,Sawyer
2714,RL,7844,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,2Story,6,7,1978,1978,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,209.0,Unf,463.0,672.0,GasA,TA,Y,SBrkr,672,728,1400,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1978.0,Fin,2.0,440.0,TA,TA,Y,0,0,3,2006,149500,Sawyer
799,RL,9084,Reg,Lvl,Inside,Gtl,Edwards,Artery,1Fam,2Story,4,5,1940,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,755.0,755.0,GasA,TA,Y,SBrkr,755,755,1510,1.0,0.0,1,0,4,1,TA,7,Typ,1,Detchd,1940.0,Unf,1.0,296.0,Fa,Po,P,120,0,10,2009,108000,Edwards/Jr_H
2107,RL,8556,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1240.0,1240.0,GasA,Ex,Y,SBrkr,1240,0,1240,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,RFn,3.0,826.0,TA,TA,Y,140,93,5,2007,194000,Edwards/Jr_H
2486,RL,9100,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,1Fam,1Story,5,4,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,36.0,Unf,952.0,988.0,GasA,Ex,Y,SBrkr,988,0,988,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1977.0,Unf,2.0,624.0,TA,TA,Y,0,0,7,2006,129500,Sawyer
1911,RL,8668,Reg,Lvl,Corner,Gtl,NAmes,Norm,Duplex,1Story,5,5,1968,1968,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1560.0,1560.0,GasA,TA,Y,SBrkr,1560,0,1560,0.0,0.0,2,0,4,2,TA,8,Typ,0,Detchd,1968.0,Unf,3.0,792.0,TA,TA,Y,0,0,5,2007,126000,Sawyer
896,RL,11767,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,5,1950,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,Fa,TA,Mn,Rec,1078.0,Unf,0.0,1078.0,GasA,TA,Y,FuseA,1368,0,1368,1.0,0.0,1,0,3,1,TA,6,Min1,0,Attchd,1950.0,RFn,1.0,195.0,TA,TA,Y,0,41,6,2009,120000,Edwards/Jr_H
272,RL,8400,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,712.0,Unf,761.0,1473.0,GasA,Ex,Y,SBrkr,1484,0,1484,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2004.0,RFn,2.0,606.0,TA,TA,Y,0,35,5,2010,213000,Edwards/Jr_H
2521,RL,3874,IR1,Lvl,Inside,Gtl,Greens,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,807.0,Unf,419.0,1226.0,GasA,TA,Y,SBrkr,1226,0,1226,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,1980.0,Fin,2.0,484.0,TA,TA,Y,133,78,7,2006,190000,Mitchell
2324,RL,8076,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,6,6,1993,1994,Gable,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,705.0,Unf,455.0,1160.0,GasA,Gd,Y,SBrkr,1169,0,1169,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,1993.0,Fin,2.0,402.0,TA,TA,Y,0,26,7,2006,183500,Fellows/HS
1953,RL,10090,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,7,5,1963,1999,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,Rec,242.0,ALQ,0.0,725.0,GasA,TA,Y,SBrkr,1035,616,1651,0.0,1.0,2,0,4,1,TA,6,Typ,2,BuiltIn,1963.0,Unf,1.0,276.0,TA,TA,Y,460,46,10,2007,172000,Sawyer
887,RL,8877,Reg,Lvl,Inside,Mod,Edwards,Norm,1Fam,1Story,4,6,1938,1958,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,ALQ,690.0,Unf,126.0,816.0,GasA,Ex,Y,SBrkr,816,0,816,1.0,0.0,1,0,2,1,TA,3,Typ,1,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,0,0,5,2009,100000,Edwards/Jr_H
1479,RL,11058,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,7,6,2007,2007,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,56.0,Unf,1508.0,1564.0,GasA,Ex,Y,SBrkr,1564,0,1564,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,2007.0,RFn,3.0,814.0,TA,TA,Y,0,24,2,2008,218836,Edwards/Jr_H
1317,RM,10800,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,482.0,482.0,GasA,Ex,N,SBrkr,1221,691,1912,0.0,0.0,2,0,3,2,TA,7,Typ,1,Detchd,2003.0,Unf,2.0,672.0,Gd,TA,Y,0,25,4,2008,163000,Meeke
1750,RL,10936,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1510.0,1510.0,GasA,Ex,Y,SBrkr,1525,0,1525,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,534.0,TA,TA,Y,100,18,4,2007,206580,Fellows/HS
2815,RL,8461,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,24,7,2006,163990,Edwards/Jr_H
2692,RM,7518,Reg,Lvl,FR3,Gtl,IDOTRR,Norm,1Fam,2Story,5,8,1910,2004,Gable,AsbShng,Plywood,None,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,396.0,396.0,GasA,Gd,Y,SBrkr,665,665,1330,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,2001.0,Unf,1.0,390.0,TA,TA,N,0,72,7,2006,116500,Not Sure
1090,RL,8010,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2002,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,840.0,840.0,GasA,Ex,Y,SBrkr,840,880,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2002.0,Fin,2.0,400.0,TA,TA,Y,138,48,7,2008,188000,Fellows/HS
1912,RL,10050,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,602.0,Unf,191.0,793.0,GasA,Ex,Y,SBrkr,1280,0,1280,0.0,1.0,2,0,3,1,TA,6,Typ,1,Basment,1966.0,Fin,2.0,432.0,TA,TA,Y,140,40,6,2007,175000,Sawyer
1634,RL,4740,IR1,Lvl,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CemntBd,CmentBd,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,248.0,Unf,918.0,1166.0,GasA,Gd,Y,SBrkr,1179,0,1179,1.0,0.0,2,0,2,1,TA,5,Typ,0,Attchd,1988.0,RFn,2.0,480.0,TA,TA,Y,0,108,10,2007,182000,Fellows/HS
1974,RM,6978,Reg,Bnk,Inside,Gtl,OldTown,Artery,1Fam,1Story,5,7,1926,1980,Gable,MetalSd,MetalSd,None,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,850.0,850.0,GasA,TA,Y,SBrkr,960,0,960,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1981.0,RFn,2.0,576.0,TA,TA,Y,0,0,4,2007,103000,Meeke
1764,RL,11400,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1Story,10,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282.0,Unf,1351.0,2633.0,GasA,Ex,Y,SBrkr,2633,0,2633,1.0,0.0,2,1,2,1,Ex,8,Typ,2,Attchd,2001.0,RFn,3.0,804.0,TA,TA,Y,314,140,3,2007,466500,Fellows/HS
634,RL,9240,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,8,1959,1998,Hip,MetalSd,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,708.0,Unf,280.0,988.0,GasA,TA,Y,SBrkr,988,0,988,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,1959.0,Unf,1.0,297.0,TA,TA,Y,156,0,6,2009,149500,Sawyer
1683,RL,2304,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Twnhs,1Story,7,7,1978,1978,Gable,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,GLQ,632.0,Unf,423.0,1061.0,GasA,TA,Y,SBrkr,1055,0,1055,0.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,1978.0,Unf,1.0,319.0,TA,TA,Y,108,32,4,2007,142500,Not Sure
2199,RL,7223,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,5,5,1926,1950,Hip,Stucco,Plywood,None,TA,TA,PConc,TA,TA,Mn,BLQ,319.0,Unf,971.0,1290.0,GasA,TA,Y,SBrkr,1422,0,1422,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,0,0,4,2007,136500,Meeke
2789,RH,3612,IR1,Lvl,Inside,Gtl,Landmrk,Norm,Twnhs,2Story,6,5,1993,1994,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,338.0,Unf,292.0,630.0,GasA,Ex,Y,SBrkr,630,690,1320,0.0,0.0,2,1,3,1,TA,5,Typ,0,Detchd,1993.0,Unf,2.0,484.0,TA,TA,Y,0,48,6,2006,137000,Not Sure
1018,RL,12680,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,7,6,1988,1988,Gable,Plywood,Wd Sdng,BrkFace,Gd,TA,CBlock,Gd,Gd,Mn,GLQ,983.0,Unf,692.0,1675.0,GasA,Ex,Y,SBrkr,1688,0,1688,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,1988.0,RFn,2.0,528.0,TA,TA,Y,0,48,6,2008,226500,Fellows/HS
14,RL,10176,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1990,1990,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Gd,GLQ,637.0,Unf,663.0,1300.0,GasA,Gd,Y,SBrkr,1341,0,1341,1.0,0.0,1,1,2,1,Gd,5,Typ,1,Attchd,1990.0,Unf,2.0,506.0,TA,TA,Y,192,0,2,2010,171500,Fellows/HS
2782,RL,10780,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,SLvl,5,5,1976,1976,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,ALQ,483.0,Unf,428.0,911.0,GasA,Gd,Y,SBrkr,954,0,954,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1976.0,Unf,2.0,576.0,TA,TA,Y,0,0,7,2006,132500,Edwards/Jr_H
1175,FV,10646,IR1,Lvl,Corner,Gtl,Somerst,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,TA,TA,No,GLQ,681.0,Unf,177.0,858.0,GasA,Ex,Y,SBrkr,872,917,1789,1.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,2001.0,Fin,2.0,546.0,TA,TA,Y,0,0,6,2008,223000,Fellows/HS
1232,RL,8400,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,9,1962,2005,Gable,Wd Sdng,Wd Sdng,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,1319.0,1319.0,GasA,TA,Y,SBrkr,1537,0,1537,1.0,0.0,1,1,3,1,Gd,7,Typ,1,Attchd,1962.0,RFn,2.0,462.0,TA,TA,Y,0,36,7,2008,174000,Sawyer
2590,RL,15428,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1951,1991,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,741.0,Unf,143.0,884.0,GasA,Ex,Y,SBrkr,884,0,884,1.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1951.0,Fin,1.0,270.0,TA,TA,Y,0,0,6,2006,142000,Sawyer
2463,FV,11216,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,1489.0,1489.0,GasA,Ex,Y,SBrkr,1489,0,1489,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,2.0,776.0,TA,TA,Y,0,140,6,2006,232600,Fellows/HS
2358,RL,10140,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1974,1999,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,663.0,LwQ,0.0,1040.0,GasA,Fa,Y,SBrkr,1309,0,1309,1.0,0.0,1,1,3,1,Gd,5,Typ,1,Attchd,1974.0,RFn,2.0,484.0,TA,TA,Y,265,0,1,2006,181000,Fellows/HS
2911,RM,3964,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CemntBd,CmentBd,None,TA,TA,CBlock,Gd,TA,No,ALQ,837.0,Unf,105.0,942.0,GasA,Gd,Y,SBrkr,1291,1230,2521,1.0,0.0,2,1,5,1,TA,10,Maj1,1,Attchd,1973.0,Fin,2.0,576.0,TA,TA,Y,728,20,6,2006,151400,Mitchell
1699,RL,11428,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1626.0,1626.0,GasA,Ex,Y,SBrkr,1634,0,1634,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,3.0,866.0,TA,TA,Y,0,44,5,2007,250000,Fellows/HS
115,RL,10421,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,5,1988,1988,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,394.0,Unf,586.0,980.0,GasA,TA,Y,SBrkr,980,734,1714,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1988.0,Unf,2.0,496.0,TA,TA,Y,228,66,3,2010,196500,Fellows/HS
1998,RM,13500,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,Wd Sdng,Wd Sdng,None,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,819.0,819.0,GasA,TA,Y,FuseA,1312,1142,2454,0.0,0.0,2,0,3,1,TA,8,Typ,1,Attchd,1950.0,Unf,2.0,576.0,TA,TA,N,0,148,2,2007,185000,Meeke
589,RL,9000,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,6,5,1969,1969,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,955.0,Unf,261.0,1216.0,GasA,TA,Y,SBrkr,1216,0,1216,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1969.0,Unf,1.0,336.0,TA,TA,Y,0,0,8,2009,113000,Fellows/HS
1641,RL,8089,Reg,HLS,Inside,Gtl,StoneBr,Norm,1Fam,1Story,8,6,2007,2007,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,945.0,Unf,474.0,1419.0,GasA,Ex,Y,SBrkr,1419,0,1419,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,2007.0,RFn,2.0,567.0,TA,TA,Y,140,0,10,2007,392000,Fellows/HS
1846,FV,2117,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,417.0,Unf,339.0,756.0,GasA,Ex,Y,SBrkr,769,804,1573,0.0,0.0,2,1,3,1,Gd,4,Typ,0,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,9,2007,177000,Fellows/HS
